1,0,0
2,2.134366592257567,4
3,2.969199259893302,5
4,3.5283998214367065,6
5,3.935276144206974,6
6,4.2456763595180105,7
7,4.492193803108911,6
8,4.695725332837756,7
9,4.870319511608372,7
10,5.0256952907839185,7
11,5.168701622544548,8
12,5.304220033977607,7
13,5.435748508149366,8
14,5.565792691245159,8
15,5.696135677432828,7
16,5.828028602137373,7
17,5.962328028668266,7
18,6.09959664137489,8
19,6.240178047380862,8
20,6.384252941141132,8
21,6.531881621038359,8
22,6.6830363640391655,9
23,6.837626170088593,9
24,6.995515706670327,8
25,7.156539807803885,9
26,7.320514542809799,9
27,7.487245624862836,9
28,7.656534749113046,9
29,7.828184315914682,9
30,8.002000893499716,9
31,8.177797697305387,9
32,8.355396303821427,9
33,8.5346277707782,10
34,8.715333299511643,10
35,8.897364547042777,10
36,9.080583673040156,10
37,9.264863189075587,11
38,9.450085663438239,11
39,9.636143323476004,10
40,9.822937588396154,11
41,10.010378558220578,11
42,10.19838447879498,11
43,10.386881198111103,12
44,10.575801625491621,11
45,10.765085202228352,12
46,10.954677389910893,12
47,11.144529180819308,12
48,11.334596633286434,12
49,11.524840433786952,12
50,11.715225486619964,13
51,11.905720531369091,13
52,12.096297787808405,13
53,12.28693262754051,14
54,12.477603271378019,14
55,12.668290511288928,13
56,12.858977455603112,14
57,13.049649296105665,14
58,13.24029309561209,14
59,13.430897594620902,15
60,13.621453035662737,15
61,13.811951004006081,15
62,14.002384283433207,15
63,14.192746725861204,15
64,14.383033133650523,15
65,14.57323915351286,16
66,14.763361181001436,16
67,14.95339627463728,16
68,15.143342078793978,16
69,15.33319675453051,16
70,15.522958917625392,17
71,15.712627583126574,17
72,15.9022021157888,16
73,16.091682185823867,17
74,16.281067729439826,18
75,16.470358913691726,17
76,16.659556105210136,17
77,16.848659842413365,18
78,17.03767081084642,19
79,17.226589821323582,18
80,17.415417790582264,19
81,17.604155724184533,19
82,17.79280470142812,19
83,17.98136586205272,19
84,18.169840394548274,19
85,18.358229525892128,20
86,18.54653451255869,20
87,18.734756632661945,20
88,18.922897179105107,20
89,19.11095745362499,20
90,19.298938761630485,20
91,19.486842407744618,21
92,19.67466969197025,21
93,19.86242190640673,21
94,20.050100332453873,21
95,20.23770623844551,21
96,20.425240877661658,22
97,20.612705486673974,22
98,20.800101283983654,22
99,20.987429468916165,22
